Mon Jul  1 15:37:16 2024    output.prof

         31094020 function calls (30269907 primitive calls) in 394.255 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:1170(bytes_from_string_and_size)
        1    0.000    0.000    0.001    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:161(destroy)
      112    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/spines.py:234(_adjust_location)
     5170    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:1315(<genexpr>)
        2    0.000    0.000    0.001    0.001 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/datasetattributes.py:1093(active_scalars_name)
      990    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/targetconfig.py:69(__init__)
      577    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:1966(clear)
    13340    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/postproc.py:191(<genexpr>)
     3423    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/text.py:1262(set_text)
       27    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/npyimpl.py:477(generate)
     3566    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:876(<listcomp>)
     1115    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1229(register)
        9    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:1210(get_array_memory_extents)
        1    0.001    0.001    0.001    0.001 {function FigureManagerMac.destroy at 0x32b6c98a0}
      380    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/fromnumeric.py:1881(nonzero)
       56    0.001    0.000    0.001    0.000 {method 'FindPokedRenderer' of 'vtkmodules.vtkRenderingCore.vtkRenderWindowInteractor' objects}
      109    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1002(make_intrinsic_template)
      105    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:2668(op_BINARY_OP)
        8    0.001    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/process.py:61(_cleanup)
       30    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:323(err_set_none)
      440    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:416(_broadcast_shape)
       77    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:1507(copy)
    11971    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/common.py:27(_is_shutting_down)
     2213    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:38(__init__)
      292    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/target_extension.py:81(_get_local_target_checked)
      140    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/npyimpl.py:239(make_intp_const)
        2    0.000    0.000    0.001    0.001 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/utilities/geometric_sources.py:20(translate)
     4081    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cpu_options.py:180(encode)
      158    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:429(op_LOAD_GLOBAL)
      144    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:2770(get_transformed_path_and_affine)
      316    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:239(__array__)
        1    0.000    0.000    0.001    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:38(__init__)
     1568    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/text.py:683(_get_wrapped_text)
     2163    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/analysis.py:200(fix_point_progress)
      167    0.001    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/collections/__init__.py:452(_replace)
       35    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:395(alloca_once_value)
      670    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/itanium_mangler.py:74(repl)
       24    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/npydecl.py:243(generic)
     5659    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:322(typeof)
        8    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/pointset.py:1579(__init__)
     6744    0.001    0.000    0.001    0.000 {method 'split' of 'bytes' objects}
      612    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:1359(set_dash_joinstyle)
       97    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cloudpickle/cloudpickle_fast.py:696(reducer_override)
      366    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/artist.py:1112(set_zorder)
     2312    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:870(add)
     7288    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:1929(get_matrix)
       76    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/numbers.py:1256(literal_int_to_number)
       39    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/context.py:75(free)
     2331    0.001    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/weakref.py:451(get)
      148    0.001    0.000    0.001    0.000 {method 'GetPoints' of 'vtkmodules.vtkCommonDataModel.vtkPointSet' objects}
     5151    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/bytecode.py:67(__init__)
      244    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:585(count_overlaps)
        8    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/patches.py:3823(__init__)
        5    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/lights.py:1125(from_vtk)
        8    0.001    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/process.py:234(ident)
      998    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/extending.py:62(overload)
     1276    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/_utils.py:76(<listcomp>)
     9888    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:1789(in_with)
        2    0.000    0.000    0.001    0.001 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/render_window_interactor.py:426(update_style)
        1    0.000    0.000    0.001    0.001 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/plotter.py:2112(enable_trackball_style)
        1    0.000    0.000    0.001    0.001 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/render_window_interactor.py:520(enable_trackball_style)
       96    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/npydecl.py:159(<listcomp>)
     6135    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/types.py:206(__new__)
        1    0.000    0.000    0.001    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/np/npyimpl.py:1(<module>)
       11    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/render_window_interactor.py:337(_click_event)
       30    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:1363(build_dynamic_excinfo_struct)
      612    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:1423(set_solid_capstyle)
     2965    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/cbook.py:1851(_str_equal)
      229    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:1737(get_outgoing_states)
      168    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:1020(seed_argument)
        7    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/tqdm/std.py:689(_decr_instances)
      825    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:890(__init__)
      261    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:392(cached)
       72    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/cbook.py:1348(_check_1d)
    11936    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/font_manager.py:655(get_family)
      229    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:1506(_start_new_block)
       69    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/dispatcher.py:88(__init__)
        4    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/listobj.py:400(move)
        9    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axes/_base.py:1181(_gen_axes_patch)
        3    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:4028(iternext_numpy_getitem_flat)
       97    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/types.py:513(format_constant)
     3311    0.001    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:3019(<genexpr>)
     1994    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/artist.py:450(get_transform)
    11231    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/font_manager.py:692(get_stretch)
     2064    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:1502(__hash__)
        8    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axes/_base.py:3822(set_ylim)
       77    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/controlflow.py:210(_topo_order)
     2164    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/colors.py:791(strip_hex_prefix)
        4    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir_utils.py:1196(get_call_table)
       87    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/artist.py:754(set_clip_box)
      161    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:672(descr)
      251    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:972(get_helper_class)
      767    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/font_manager.py:762(set_weight)
      233    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:1378(get_state_token)
      748    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:2214(<lambda>)
     6185    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
     1796    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:240(fixup)
    10695    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
      476    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/event.py:312(install_listener)
    18329    0.001    0.000    0.001    0.000 {method 'strip' of 'bytes' objects}
     6880    0.001    0.000    0.001    0.000 {built-in method builtins.divmod}
      612    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:1375(set_solid_joinstyle)
      471    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/text.py:1317(set_usetex)
    11460    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/types.py:247(wrap_constant_value)
     1182    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/ffi.py:253(__init__)
      716    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/npydecl.py:53(<listcomp>)
       47    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/backend/resource_tracker.py:191(_send)
       77    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/untyped_passes.py:1609(run_pass)
       23    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/dataset.py:152(active_scalars_info)
      244    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:83(_sort_signatures)
     8075    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:1318(terminator)
        9    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:1157(offset_bounds_from_strides)
      356    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/getlimits.py:612(tiny)
       81    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/controlflow.py:419(_find_postorder)
        4    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:879(guard_null)
       97    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cloudpickle/cloudpickle_fast.py:435(_class_reduce)
      705    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
    12232    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/font_manager.py:700(get_size)
     1526    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cpu.py:116(call_conv)
     1515    0.001    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:916(__setitem__)
   116/80    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:2384(__eq__)
      612    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:505(set_pickradius)
       77    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/controlflow.py:633(_find_topo_order)
      716    0.000    0.000    0.001    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/npydecl.py:75(<listcomp>)
