Wed Jul 10 09:08:30 2024    output.prof

         68812773 function calls (66496251 primitive calls) in 107.240 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      288    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:870(__str__)
     1500    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/npydecl.py:112(<genexpr>)
    78/41    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/functools.py:725(<listcomp>)
     1645    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:521(<listcomp>)
       10    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:1958(op_BUILD_SLICE)
       71    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/dispatcher.py:867(cb_llvm)
       12    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/context.py:323(resolve_static_setitem)
     1630    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/instructions.py:322(cond)
      200    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/setdecl.py:79(generic)
       17    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/containers.py:207(iterator_type)
      129    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/text.py:997(set_horizontalalignment)
      132    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/callconv.py:108(init_call_helper)
      165    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/_collections.py:28(parse)
       73    0.000    0.000    0.000    0.000 {built-in method posix.write}
      534    0.000    0.000    0.000    0.000 {method 'SetNonManifoldEdges' of 'vtkmodules.vtkFiltersCore.vtkFeatureEdges' objects}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/render_window_interactor.py:1482(terminate_app)
     1311    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
       17    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:839(op_POP_JUMP_FORWARD_IF_TRUE)
     2344    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:1656(pc_initial)
      210    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/controlflow.py:375(_remove_node_edges)
        5    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/iterators.py:62(__init__)
       71    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/text.py:1214(set_rotation)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/colors.py:567(_create_lookup_table)
     1076    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:357(ambient)
      243    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/scalars.py:32(__init__)
      183    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:75(_scale_dashes)
       11    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/cbook.py:229(_connect_picklable)
     1668    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:277(option_image_nocomposite)
      749    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:249(match)
      395    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/parallel.py:768(get_status)
     1076    0.000    0.000    0.000    0.000 {method 'SetDiffuse' of 'vtkmodules.vtkRenderingCore.vtkProperty' objects}
     1076    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:2614(lighting)
     2580    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/lib/shape_base.py:1185(tile)
      108    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/functions.py:325(<genexpr>)
      144    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/collections/__init__.py:587(__init__)
     1076    0.000    0.000    0.000    0.000 {method 'SetSpecularPower' of 'vtkmodules.vtkRenderingCore.vtkProperty' objects}
       16    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/_weakrefset.py:85(add)
      534    0.000    0.000    0.000    0.000 {method 'SetPassThroughCellIds' of 'vtkmodules.vtkFiltersGeometry.vtkDataSetSurfaceFilter' objects}
     1076    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:408(specular)
     1002    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
      850    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/inline_closurecall.py:806(_make_debug_print)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:2010(_attempt_nocopy_reshape)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/renderer.py:3319(set_background)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/backend/synchronize.py:61(SemLock)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/lights.py:1(<module>)
      190    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/listdecl.py:90(generic)
     1214    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/postproc.py:35(__init__)
        8    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/signal.py:70(<genexpr>)
      132    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/inline_closurecall.py:1460(__init__)
      544    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/controlflow.py:81(<listcomp>)
       10    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/dispatcher.py:70(stararg_handler)
      248    0.000    0.000    0.000    0.000 <frozen _collections_abc>:315(__subclasshook__)
     1076    0.000    0.000    0.000    0.000 {method 'SetEdgeVisibility' of 'vtkmodules.vtkRenderingCore.vtkProperty' objects}
      184    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cloudpickle/cloudpickle.py:195(_is_registered_pickle_by_value)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1408(_path_hooks)
      136    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/utils.py:390(__init__)
      133    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:1040(resolve)
        1    0.000    0.000    0.000    0.000 {method 'SetDesiredUpdateRate' of 'vtkmodules.vtkRenderingCore.vtkRenderWindowInteractor' objects}
        3    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/rangeobj.py:180(make_range_attr)
        5    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/lights.py:318(ambient_color)
        1    0.000    0.000    0.000    0.000 {method 'TerminateApp' of 'vtkmodules.vtkRenderingUI.vtkCocoaRenderWindowInteractor' objects}
       58    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/artist.py:906(set_clip_on)
     1675    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/functions.py:695(key)
      994    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:1337(is_terminated)
        8    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/cbook.py:1348(_check_1d)
       52    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/tqdm/std.py:400(format_interval)
     1512    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/npydecl.py:60(<genexpr>)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/math/mathimpl.py:148(float_impl)
     1076    0.000    0.000    0.000    0.000 {method 'SetEdgeOpacity' of 'vtkmodules.vtkRenderingCore.vtkProperty' objects}
      190    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/builtins.py:553(generic)
      132    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
     1076    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:382(diffuse)
       13    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/numbers.py:314(int_slt_impl)
      974    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/instructions.py:230(return_value)
      136    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:382(op_RESUME)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:2318(cmap)
      292    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:1749(get_global_value)
       69    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/npyimpl.py:554(<listcomp>)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/linalg/linalg.py:492(inv)
       24    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/cloudpickle/cloudpickle.py:1196(_function_reduce)
     1015    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/imputils.py:28(lower)
       78    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/analysis.py:378(resolve_input_arg_const)
       64    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
      132    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/funcdesc.py:137(_get_function_info)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/transforms.py:326(rewrite_single_backedge)
       50    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/renderers.py:286(__len__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/texture.py:1(<module>)
       79    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:1211(set_markeredgecolor)
        2    0.000    0.000    0.000    0.000 {method 'AutomaticLightCreationOff' of 'vtkmodules.vtkRenderingCore.vtkRenderer' objects}
      103    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/consts.py:111(_infer_getattr)
       24    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/npydecl.py:261(generic)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/text.py:429(color)
      417    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/callconv.py:819(<listcomp>)
      236    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:1718(_var_used_in_binop)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/typed/typedlist.py:228(__init__)
      917    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/callconv.py:862(_get_return_argument)
        5    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:595(imp)
     1076    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:1953(edge_opacity)
      137    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/weakref.py:133(__getitem__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/polynomial/polynomial_functions.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:759(__init__)
       17    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/parallel.py:1520(_get_batch_size)
       30    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/npyimpl.py:723(<listcomp>)
        8    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
      215    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:784(<genexpr>)
      184    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/nrtdynmod.py:111(_define_atomic_inc_dec)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:857(stararg_handler)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir_utils.py:1733(_create_function_from_code_obj)
     1630    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/instructions.py:326(lhs)
     1076    0.000    0.000    0.000    0.000 {method 'SetSpecular' of 'vtkmodules.vtkRenderingCore.vtkProperty' objects}
       79    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:1123(set_linewidth)
       32    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:2640(op_STORE_SUBSCR)
        5    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/extending.py:190(decorate)
      182    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:713(__init__)
        9    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/npytypes.py:354(views)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/rangeobj.py:23(make_range_impl)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/random/generator_core.py:54(_generate_next_binding)
      834    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/figure.py:2678(get_layout_engine)
        5    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/lights.py:347(diffuse_color)
     1600    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        4    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/signal.py:24(_int_to_enum)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/IPython/core/getipython.py:17(get_ipython)
        1    0.000    0.000    0.000    0.000 {method 'ImportLegacyFormat' of 'vtkmodules.vtkCommonDataModel.vtkCellArray' objects}
