Rotation Angle (rad), Temperature (K)
2.020672394788955106e+00,8.378948848354515633e+01
2.021929031850390857e+00,8.386558431569977756e+01
2.023185668911826607e+00,8.394149278277484427e+01
2.024442305973262801e+00,8.401721433156501462e+01
2.025698943034698551e+00,8.409274941037521955e+01
2.026955580096134302e+00,8.416809846895419867e+01
2.028212217157570496e+00,8.424326195842927234e+01
2.029468854219006246e+00,8.431824033124217976e+01
2.030725491280441997e+00,8.439303404108612483e+01
2.031982128341878191e+00,8.446764354284387366e+01
2.033238765403313941e+00,8.454206929252698899e+01
2.034495402464749692e+00,8.461631174721615878e+01
2.035752039526185886e+00,8.469037136500260488e+01
2.037008676587621636e+00,8.476424860493051483e+01
2.038265313649057831e+00,8.483794392694055375e+01
2.039521950710493581e+00,8.491145779181444198e+01
2.040778587771929331e+00,8.498479066112047065e+01
2.042035224833365525e+00,8.505794299716013995e+01
2.043291861894801276e+00,8.513091526291565003e+01
2.044548498956237470e+00,8.520370792199852872e+01
2.045805136017673220e+00,8.527632143859911196e+01
2.047061773079108971e+00,8.534875627743703319e+01
2.048318410140545165e+00,8.542101290371266487e+01
2.049575047201980915e+00,8.549309178305941259e+01
2.050831684263417110e+00,8.556499338149706091e+01
2.052088321324852860e+00,8.563671816538590065e+01
2.053344958386288610e+00,8.570826660138179420e+01
2.054601595447724804e+00,8.577963915639215031e+01
2.055858232509160555e+00,8.585083629753270884e+01
2.057114869570596749e+00,8.592185849208526349e+01
2.058371506632032499e+00,8.599270620745609506e+01
2.059628143693468250e+00,8.606337991113539942e+01
2.060884780754904444e+00,8.613388007065739771e+01
2.062141417816340194e+00,8.620420715356132746e+01
2.063398054877776389e+00,8.627436162735322966e+01
2.064654691939212139e+00,8.634434395946846053e+01
2.065911329000647889e+00,8.641415461723505587e+01
2.067167966062084083e+00,8.648379406783779189e+01
2.068424603123519834e+00,8.655326277828302750e+01
2.069681240184956028e+00,8.662256121536429987e+01
2.070937877246391778e+00,8.669168984562860203e+01
2.072194514307827529e+00,8.676064913534341372e+01
2.073451151369263723e+00,8.682943955046442852e+01
2.074707788430699473e+00,8.689806155660399156e+01
2.075964425492135668e+00,8.696651561900016247e+01
2.077221062553571418e+00,8.703480220248655996e+01
2.078477699615007168e+00,8.710292177146274639e+01
2.079734336676443363e+00,8.717087478986536553e+01
2.080990973737879113e+00,8.723866172113986295e+01
2.082247610799314863e+00,8.730628302821286013e+01
2.083504247860750613e+00,8.737373917346518226e+01
2.084760884922186808e+00,8.744103061870545446e+01
2.086017521983622558e+00,8.750815782514429486e+01
2.087274159045058308e+00,8.757512125336914721e+01
2.088530796106494503e+00,8.764192136331968186e+01
2.089787433167930253e+00,8.770855861426375100e+01
2.091044070229366003e+00,8.777503346477394075e+01
2.092300707290802197e+00,8.784134637270463486e+01
2.093557344352237948e+00,8.790749779516970364e+01
2.094813981413673698e+00,8.797348818852064767e+01
2.096070618475109892e+00,8.803931800832530996e+01
2.097327255536545643e+00,8.810498770934714230e+01
2.098583892597981837e+00,8.817049774552488373e+01
2.099840529659417587e+00,8.823584856995289272e+01
2.101097166720853338e+00,8.830104063486182042e+01
2.102353803782289532e+00,8.836607439159988076e+01
2.103610440843725282e+00,8.843095029061454682e+01
2.104867077905161477e+00,8.849566878143475890e+01
2.106123714966597227e+00,8.856023031265353040e+01
2.107380352028032977e+00,8.862463533191107956e+01
2.108636989089469171e+00,8.868888428587838746e+01
2.109893626150904922e+00,8.875297762024113979e+01
2.111150263212341116e+00,8.881691577968420859e+01
2.112406900273776866e+00,8.888069920787644662e+01
2.113663537335212617e+00,8.894432834745597916e+01
2.114920174396648811e+00,8.900780364001589362e+01
2.116176811458084561e+00,8.907112552609025613e+01
2.117433448519520756e+00,8.913429444514066802e+01
2.118690085580956506e+00,8.919731083554306394e+01
2.119946722642392256e+00,8.926017513457499319e+01
2.121203359703828450e+00,8.932288777840319938e+01
2.122459996765264201e+00,8.938544920207166911e+01
2.123716633826700395e+00,8.944785983948992225e+01
2.124973270888136145e+00,8.951012012342177115e+01
2.126229907949571896e+00,8.957223048547433564e+01
2.127486545011008090e+00,8.963419135608747013e+01
2.128743182072443840e+00,8.969600316452346078e+01
2.129999819133880035e+00,8.975766633885714896e+01
2.131256456195315785e+00,8.981918130596628203e+01
2.132513093256751535e+00,8.988054849152223369e+01
2.133769730318187730e+00,8.994176831998100852e+01
2.135026367379623480e+00,9.000284121457458753e+01
2.136283004441059674e+00,9.006376759730257220e+01
2.137539641502495424e+00,9.012454788892408430e+01
2.138796278563931175e+00,9.018518250894999255e+01
2.140052915625367369e+00,9.024567187563539505e+01
2.141309552686803119e+00,9.030601640597242863e+01
2.142566189748238870e+00,9.036621651568330549e+01
2.143822826809675064e+00,9.042627261921363413e+01
2.145079463871110814e+00,9.048618512972601025e+01
2.146336100932546564e+00,9.054595445909384921e+01
2.147592737993982315e+00,9.060558101789548857e+01
2.148849375055418509e+00,9.066506521540854635e+01
2.150106012116854259e+00,9.072440745960447828e+01
2.151362649178290010e+00,9.078360815714346188e+01
2.152619286239726204e+00,9.084266771336940849e+01
2.153875923301161954e+00,9.090158653230525942e+01
2.155132560362598149e+00,9.096036501664855223e+01
2.156389197424033899e+00,9.101900356776710055e+01
2.157645834485469649e+00,9.107750258569498669e+01
2.158902471546905844e+00,9.113586246912872468e+01
2.160159108608341594e+00,9.119408361542360808e+01
2.161415745669777344e+00,9.125216642059032779e+01
2.162672382731213538e+00,9.131011127929174620e+01
2.163929019792649289e+00,9.136791858483982764e+01
2.165185656854085483e+00,9.142558872919285307e+01
2.166442293915521233e+00,9.148312210295276259e+01
2.167698930976956984e+00,9.154051909536266862e+01
2.168955568038393178e+00,9.159778009430459633e+01
2.170212205099828928e+00,9.165490548629738043e+01
2.171468842161265123e+00,9.171189565649471831e+01
2.172725479222700873e+00,9.176875098868340785e+01
2.173982116284136623e+00,9.182547186528175587e+01
2.175238753345572817e+00,9.188205866733812854e+01
2.176495390407008568e+00,9.193851177452967249e+01
2.177752027468444762e+00,9.199483156516119209e+01
2.179008664529880512e+00,9.205101841616419733e+01
2.180265301591316263e+00,9.210707270309605121e+01
2.181521938652752457e+00,9.216299480013931600e+01
2.182778575714188207e+00,9.221878508010119901e+01
2.184035212775624402e+00,9.227444391441315474e+01
2.185291849837060152e+00,9.232997167313064324e+01
2.186548486898495902e+00,9.238536872493297381e+01
2.187805123959932097e+00,9.244063543712334763e+01
2.189061761021367847e+00,9.249577217562892884e+01
2.190318398082804041e+00,9.255077930500117134e+01
2.191575035144239791e+00,9.260565718841611726e+01
2.192831672205675542e+00,9.266040618767495118e+01
2.194088309267111736e+00,9.271502666320459696e+01
2.195344946328547486e+00,9.276951897405839986e+01
2.196601583389983681e+00,9.282388347791700767e+01
2.197858220451419431e+00,9.287812053108930854e+01
2.199114857512855181e+00,9.293223048851345425e+01
2.200371494574291376e+00,9.298621370375803963e+01
2.201628131635727126e+00,9.304007052902333896e+01
2.202884768697162876e+00,9.309380131514264178e+01
2.204141405758599070e+00,9.314740641158374501e+01
2.205398042820034821e+00,9.320088616645044510e+01
2.206654679881470571e+00,9.325424092648421492e+01
2.207911316942906321e+00,9.330747103706588064e+01
2.209167954004342516e+00,9.336057684221746911e+01
2.210424591065778266e+00,9.341355868460408374e+01
2.211681228127214016e+00,9.346641690553586557e+01
2.212937865188650211e+00,9.351915184497009648e+01
2.214194502250085961e+00,9.357176384151330240e+01
2.215451139311522155e+00,9.362425323242344177e+01
2.216707776372957905e+00,9.367662035361226458e+01
2.217964413434393656e+00,9.372886553964760026e+01
2.219221050495829850e+00,9.378098912375584462e+01
2.220477687557265600e+00,9.383299143782443252e+01
2.221734324618701795e+00,9.388487281240441007e+01
2.222990961680137545e+00,9.393663357671306358e+01
2.224247598741573295e+00,9.398827405863664808e+01
2.225504235803009490e+00,9.403979458473310160e+01
2.226760872864445240e+00,9.409119548023488733e+01
2.228017509925881434e+00,9.414247706905189261e+01
2.229274146987317184e+00,9.419363967377434221e+01
2.230530784048752935e+00,9.424468361567578256e+01
2.231787421110189129e+00,9.429560921471616552e+01
2.233044058171624879e+00,9.434641678954488953e+01
2.234300695233061074e+00,9.439710665750401120e+01
2.235557332294496824e+00,9.444767913463138598e+01
2.236813969355932574e+00,9.449813453566396504e+01
2.238070606417368769e+00,9.454847317404106377e+01
2.239327243478804519e+00,9.459869536190770134e+01
2.240583880540240269e+00,9.464880141011798287e+01
2.241840517601676463e+00,9.469879162823852425e+01
2.243097154663112214e+00,9.474866632455193383e+01
2.244353791724548408e+00,9.479842580606029401e+01
2.245610428785984158e+00,9.484807037848871403e+01
2.246867065847419909e+00,9.489760034628892527e+01
2.248123702908856103e+00,9.494701601264290503e+01
2.249380339970291853e+00,9.499631767946648608e+01
2.250636977031728048e+00,9.504550564741309415e+01
2.251893614093163798e+00,9.509458021587742849e+01
2.253150251154599548e+00,9.514354168299924197e+01
2.254406888216035743e+00,9.519239034566710700e+01
2.255663525277471493e+00,9.524112649952222398e+01
2.256920162338907687e+00,9.528975043896228669e+01
2.258176799400343437e+00,9.533826245714530501e+01
2.259433436461779188e+00,9.538666284599354128e+01
2.260690073523215382e+00,9.543495189619738994e+01
2.261946710584651132e+00,9.548312989721935651e+01
2.263203347646086883e+00,9.553119713729799400e+01
2.264459984707523077e+00,9.557915390345191042e+01
2.265716621768958827e+00,9.562700048148374776e+01
2.266973258830394578e+00,9.567473715598426054e+01
2.268229895891830772e+00,9.572236421033632325e+01
2.269486532953266522e+00,9.576988192671902311e+01
2.270743170014702272e+00,9.581729058611171013e+01
2.271999807076138023e+00,9.586459046829816089e+01
2.273256444137574217e+00,9.591178185187064287e+01
2.274513081199009967e+00,9.595886501423407822e+01
2.275769718260446162e+00,9.600584023161019331e+01
2.277026355321881912e+00,9.605270777904166835e+01
2.278282992383317662e+00,9.609946793039630109e+01
2.279539629444753857e+00,9.614612095837125594e+01
2.280796266506189607e+00,9.619266713449719930e+01
2.282052903567625801e+00,9.623910672914254860e+01
2.283309540629061551e+00,9.628544001151767873e+01
2.284566177690497302e+00,9.633166724967915684e+01
2.285822814751933496e+00,9.637778871053401986e+01
2.287079451813369246e+00,9.642380465984396665e+01
2.288336088874805441e+00,9.646971536222963550e+01
2.289592725936241191e+00,9.651552108117489581e+01
2.290849362997676941e+00,9.656122207903109711e+01
2.292106000059113136e+00,9.660681861702136075e+01
2.293362637120548886e+00,9.665231095524481475e+01
2.294619274181985080e+00,9.669769935268095651e+01
2.295875911243420830e+00,9.674298406719390186e+01
2.297132548304856581e+00,9.678816535553667677e+01
2.298389185366292775e+00,9.683324347335552318e+01
2.299645822427728525e+00,9.687821867519423336e+01
2.300902459489164720e+00,9.692309121449839893e+01
2.302159096550600470e+00,9.696786134361974518e+01
2.303415733612036220e+00,9.701252931382046540e+01
2.304672370673472415e+00,9.705709537527748410e+01
2.305929007734908165e+00,9.710155977708677710e+01
2.307185644796344359e+00,9.714592276726769171e+01
2.308442281857780110e+00,9.719018459276725252e+01
2.309698918919215860e+00,9.723434549946446737e+01
2.310955555980652054e+00,9.727840573217463316e+01
2.312212193042087804e+00,9.732236553465361339e+01
2.313468830103523999e+00,9.736622514960220087e+01
2.314725467164959749e+00,9.740998481867035252e+01
2.315982104226395499e+00,9.745364478246152373e+01
2.317238741287831694e+00,9.749720528053694579e+01
2.318495378349267444e+00,9.754066655141993181e+01
2.319752015410703194e+00,9.758402883260012572e+01
2.321008652472139389e+00,9.762729236053783666e+01
2.322265289533575139e+00,9.767045737066827371e+01
2.323521926595010889e+00,9.771352409740580924e+01
2.324778563656447083e+00,9.775649277414829896e+01
2.326035200717882834e+00,9.779936363328128834e+01
2.327291837779318584e+00,9.784213690618227588e+01
2.328548474840754778e+00,9.788481282322500476e+01
2.329805111902190529e+00,9.792739161378364088e+01
2.331061748963626279e+00,9.796987350623703605e+01
2.332318386025062029e+00,9.801225872797297711e+01
2.333575023086498224e+00,9.805454750539237807e+01
2.334831660147933974e+00,9.809674006391348655e+01
2.336088297209370168e+00,9.813883662797610441e+01
2.337344934270805918e+00,9.818083742104580836e+01
2.338601571332241669e+00,9.822274266561807110e+01
2.339858208393677863e+00,9.826455258322252462e+01
2.341114845455113613e+00,9.830626739442705286e+01
2.342371482516549808e+00,9.834788731884198398e+01
2.343628119577985558e+00,9.838941257512428251e+01
2.344884756639421308e+00,9.843084338098162789e+01
2.346141393700857503e+00,9.847217995317659245e+01
2.347398030762293253e+00,9.851342250753073415e+01
2.348654667823729447e+00,9.855457125892874615e+01
2.349911304885165197e+00,9.859562642132252108e+01
2.351167941946600948e+00,9.863658820773525804e+01
2.352424579008037142e+00,9.867745683026556947e+01
2.353681216069472892e+00,9.871823250009151707e+01
2.354937853130909087e+00,9.875891542747469032e+01
2.356194490192344837e+00,9.879950582176427076e+01
2.357451127253780587e+00,9.884000389140102527e+01
2.358707764315216782e+00,9.888040984392138455e+01
2.359964401376652532e+00,9.892072388596142218e+01
2.361221038438088726e+00,9.896094622326087631e+01
2.362477675499524477e+00,9.900107706066714286e+01
2.363734312560960227e+00,9.904111660213924040e+01
2.364990949622396421e+00,9.908106505075180337e+01
2.366247586683832171e+00,9.912092260869899008e+01
2.367504223745268366e+00,9.916068947729850436e+01
2.368760860806704116e+00,9.920036585699544673e+01
2.370017497868139866e+00,9.923995194736627923e+01
2.371274134929576061e+00,9.927944794712273335e+01
2.372530771991011811e+00,9.931885405411568968e+01
2.373787409052448005e+00,9.935817046533904318e+01
2.375044046113883756e+00,9.939739737693359700e+01
2.376300683175319506e+00,9.943653498419091363e+01
2.377557320236755700e+00,9.947558348155713759e+01
2.378813957298191450e+00,9.951454306263686078e+01
2.380070594359627645e+00,9.955341392019691682e+01
2.381327231421063395e+00,9.959219624617014688e+01
2.382583868482499145e+00,9.963089023165925084e+01
2.383840505543934896e+00,9.966949606694053898e+01
2.385097142605371090e+00,9.970801394146766938e+01
2.386353779666806840e+00,9.974644404387544228e+01
2.387610416728242591e+00,9.978478656198348062e+01
2.388867053789678785e+00,9.982304168279999601e+01
2.390123690851114535e+00,9.986120959252546925e+01
2.391380327912550285e+00,9.989929047655637362e+01
2.392636964973986480e+00,9.993728451948881286e+01
2.393893602035422230e+00,9.997519190512220177e+01
2.395150239096857980e+00,1.000130128164629326e+02
2.396406876158294175e+00,1.000507474357280131e+02
2.397663513219729925e+00,1.000883959443486617e+02
2.398920150281165675e+00,1.001259585229739457e+02
2.400176787342601870e+00,1.001634353514743623e+02
2.401433424404037620e+00,1.002008266089454196e+02
2.402690061465473814e+00,1.002381324737112038e+02
2.403946698526909564e+00,1.002753531233279318e+02
2.405203335588345315e+00,1.003124887345874896e+02
2.406459972649781509e+00,1.003495394835209851e+02
2.407716609711217259e+00,1.003865055454022013e+02
2.408973246772653454e+00,1.004233870947511207e+02
2.410229883834089204e+00,1.004601843053374211e+02
2.411486520895524954e+00,1.004968973501839287e+02
2.412743157956961149e+00,1.005335264015700574e+02
2.413999795018396899e+00,1.005700716310352618e+02
2.415256432079833093e+00,1.006065332093824622e+02
2.416513069141268844e+00,1.006429113066814693e+02
2.417769706202704594e+00,1.006792060922723238e+02
2.419026343264140788e+00,1.007154177347687209e+02
