Rotation angle (rad), Temperature (K)
4.014501674561231859e+00,1.015088725222951211e+02
4.015758563000355608e+00,1.014778220013903365e+02
4.017015451439479357e+00,1.014467101649702840e+02
4.018272339878603105e+00,1.014155369395498525e+02
4.019529228317726854e+00,1.013843022513723753e+02
4.020786116756850603e+00,1.013530060264086075e+02
4.022043005195974352e+00,1.013216481903556598e+02
4.023299893635098101e+00,1.012902286686359332e+02
4.024556782074221850e+00,1.012587473863960810e+02
4.025813670513345599e+00,1.012272042685059859e+02
4.027070558952469348e+00,1.011955992395576516e+02
4.028327447391593097e+00,1.011639322238641086e+02
4.029584335830716846e+00,1.011322031454584049e+02
4.030841224269840595e+00,1.011004119280924556e+02
4.032098112708964344e+00,1.010685584952360330e+02
4.033355001148088093e+00,1.010366427700755878e+02
4.034611889587211842e+00,1.010046646755132116e+02
4.035868778026335590e+00,1.009726241341655424e+02
4.037125666465459339e+00,1.009405210683625853e+02
4.038382554904583088e+00,1.009083554001466467e+02
4.039639443343706837e+00,1.008761270512712400e+02
4.040896331782830586e+00,1.008438359431999203e+02
4.042153220221954335e+00,1.008114819971051475e+02
4.043410108661078084e+00,1.007790651338671495e+02
4.044666997100201833e+00,1.007465852740728280e+02
4.045923885539325582e+00,1.007140423380145791e+02
4.047180773978449331e+00,1.006814362456890848e+02
4.048437662417573080e+00,1.006487669167962480e+02
4.049694550856696829e+00,1.006160342707379698e+02
4.050951439295820578e+00,1.005832382266169560e+02
4.052208327734944326e+00,1.005503787032356229e+02
4.053465216174068075e+00,1.005174556190948465e+02
4.054722104613191824e+00,1.004844688923927691e+02
4.055978993052315573e+00,1.004514184410236339e+02
4.057235881491439322e+00,1.004183041825765486e+02
4.058492769930563071e+00,1.003851260343343483e+02
4.059749658369686820e+00,1.003518839132723031e+02
4.061006546808810569e+00,1.003185777360569517e+02
4.062263435247934318e+00,1.002852074190448235e+02
4.063520323687058067e+00,1.002517728782812441e+02
4.064777212126181816e+00,1.002182740294990708e+02
4.066034100565305565e+00,1.001847107881174992e+02
4.067290989004429314e+00,1.001510830692407410e+02
4.068547877443553062e+00,1.001173907876568165e+02
4.069804765882676811e+00,1.000836338578362756e+02
4.071061654321800560e+00,1.000498121939309186e+02
4.072318542760924309e+00,1.000159257097725316e+02
4.073575431200048058e+00,9.998197431887159325e+01
4.074832319639171807e+00,9.994795793441599585e+01
4.076089208078295556e+00,9.991387646926973787e+01
4.077346096517419305e+00,9.987972983597163079e+01
4.078602984956543054e+00,9.984551794673396330e+01
4.079859873395666803e+00,9.981124071344122228e+01
4.081116761834790552e+00,9.977689804764874282e+01
4.082373650273914301e+00,9.974248986058140076e+01
4.083630538713038050e+00,9.970801606313224852e+01
4.084887427152161798e+00,9.967347656586120763e+01
4.086144315591285547e+00,9.963887127899363350e+01
4.087401204030409296e+00,9.960420011241910743e+01
4.088658092469533045e+00,9.956946297568990190e+01
4.089914980908656794e+00,9.953465977801977260e+01
4.091171869347780543e+00,9.949979042828242370e+01
4.092428757786904292e+00,9.946485483501027147e+01
4.093685646226028041e+00,9.942985290639292373e+01
4.094942534665151790e+00,9.939478455027584403e+01
4.096199423104275539e+00,9.935964967415895899e+01
4.097456311543399288e+00,9.932444818519519458e+01
4.098713199982523037e+00,9.928917999018912610e+01
4.099970088421646786e+00,9.925384499559544338e+01
4.101226976860770534e+00,9.921844310751764340e+01
4.102483865299893395e+00,9.918297423170648131e+01
4.103740753739017144e+00,9.914743827355857775e+01
4.104997642178140893e+00,9.911183513811494095e+01
4.106254530617264642e+00,9.907616473005947455e+01
4.107511419056388391e+00,9.904042695371758498e+01
4.108768307495512140e+00,9.900462171305460402e+01
4.110025195934635889e+00,9.896874891167438193e+01
4.111282084373759638e+00,9.893280845281773850e+01
4.112538972812883387e+00,9.889680023936098507e+01
4.113795861252007136e+00,9.886072417381438981e+01
4.115052749691130884e+00,9.882458015832067133e+01
4.116309638130254633e+00,9.878836809465350655e+01
4.117566526569378382e+00,9.875208788421593908e+01
4.118823415008502131e+00,9.871573942803888713e+01
4.120080303447625880e+00,9.867932262677950916e+01
4.121337191886749629e+00,9.864283738071978291e+01
4.122594080325873378e+00,9.860628358976480001e+01
4.123850968764997127e+00,9.856966115344130230e+01
4.125107857204120876e+00,9.853296997089599074e+01
4.126364745643244625e+00,9.849620994089404746e+01
4.127621634082368374e+00,9.845938096181744470e+01
4.128878522521492123e+00,9.842248293166336737e+01
4.130135410960615872e+00,9.838551574804262145e+01
4.131392299399739620e+00,9.834847930817799977e+01
4.132649187838863369e+00,9.831137350890263349e+01
4.133906076277987118e+00,9.827419824665835790e+01
4.135162964717110867e+00,9.823695341749404975e+01
4.136419853156234616e+00,9.819963891706399295e+01
4.137676741595358365e+00,9.816225464062624440e+01
4.138933630034482114e+00,9.812480048304084335e+01
4.140190518473605863e+00,9.808727633876823404e+01
4.141447406912729612e+00,9.804968210186756039e+01
4.142704295351853361e+00,9.801201766599491805e+01
4.143961183790977110e+00,9.797428292440166331e+01
4.145218072230100859e+00,9.793647776993272203e+01
4.146474960669224608e+00,9.789860209502485588e+01
4.147731849108348356e+00,9.786065579170485762e+01
4.148988737547472105e+00,9.782263875158788835e+01
4.150245625986595854e+00,9.778455086587570122e+01
4.151502514425719603e+00,9.774639202535483662e+01
4.152759402864843352e+00,9.770816212039490267e+01
4.154016291303967101e+00,9.766986104094675625e+01
4.155273179743090850e+00,9.763148867654071239e+01
4.156530068182214599e+00,9.759304491628476796e+01
4.157786956621338348e+00,9.755452964886278266e+01
4.159043845060462097e+00,9.751594276253263160e+01
4.160300733499585846e+00,9.747728414512440054e+01
4.161557621938709595e+00,9.743855368403855266e+01
4.162814510377833344e+00,9.739975126624405277e+01
4.164071398816957092e+00,9.736087677827653408e+01
4.165328287256080841e+00,9.732193010623642238e+01
4.166585175695204590e+00,9.728291113578704596e+01
4.167842064134328339e+00,9.724381975215275986e+01
4.169098952573452088e+00,9.720465584011704152e+01
4.170355841012575837e+00,9.716541928402058659e+01
4.171612729451699586e+00,9.712610996775940464e+01
4.172869617890823335e+00,9.708672777478284388e+01
4.174126506329947084e+00,9.704727258809172952e+01
4.175383394769070833e+00,9.700774429023634582e+01
4.176640283208194582e+00,9.696814276331450344e+01
4.177897171647318331e+00,9.692846788896959254e+01
4.179154060086442080e+00,9.688871954838856482e+01
4.180410948525565829e+00,9.684889762229997245e+01
4.181667836964689577e+00,9.680900199097195014e+01
4.182924725403813326e+00,9.676903253421021134e+01
4.184181613842937075e+00,9.672898913135603038e+01
4.185438502282060824e+00,9.668887166128423871e+01
4.186695390721184573e+00,9.664868000240110746e+01
4.187952279160308322e+00,9.660841403264235794e+01
4.189209167599432071e+00,9.656807362947108686e+01
4.190466056038555820e+00,9.652765866987569154e+01
4.191722944477679569e+00,9.648716903036775250e+01
4.192979832916803318e+00,9.644660458697998706e+01
4.194236721355927067e+00,9.640596521526410356e+01
4.195493609795050816e+00,9.636525079028871232e+01
4.196750498234174565e+00,9.632446118663715140e+01
4.198007386673298313e+00,9.628359627840538337e+01
4.199264275112422062e+00,9.624265593919984951e+01
4.200521163551545811e+00,9.620164004213526709e+01
4.201778051990669560e+00,9.616054845983246935e+01
4.203034940429793309e+00,9.611938106441625962e+01
4.204291828868917058e+00,9.607813772751318027e+01
4.205548717308040807e+00,9.603681832024925313e+01
4.206805605747164556e+00,9.599542271324783371e+01
4.208062494186288305e+00,9.595395077662736583e+01
4.209319382625412054e+00,9.591240237999909368e+01
4.210576271064535803e+00,9.587077739246484498e+01
4.211833159503659552e+00,9.582907568261474296e+01
4.213090047942783301e+00,9.578729711852493267e+01
4.214346936381907049e+00,9.574544156775529302e+01
4.215603824821030798e+00,9.570350889734709199e+01
4.216860713260154547e+00,9.566149897382075551e+01
4.218117601699278296e+00,9.561941166317343743e+01
4.219374490138402045e+00,9.557724683087673156e+01
4.220631378577525794e+00,9.553500434187431267e+01
4.221888267016649543e+00,9.549268406057957748e+01
4.223145155455773292e+00,9.545028585087325723e+01
4.224402043894897041e+00,9.540780957610095925e+01
4.225658932334020790e+00,9.536525509907089315e+01
4.226915820773144539e+00,9.532262228205134136e+01
4.228172709212268288e+00,9.527991098676828585e+01
4.229429597651392037e+00,9.523712107440294972e+01
4.230686486090515785e+00,9.519425240558933865e+01
4.231943374529639534e+00,9.515130484041173986e+01
4.233200262968763283e+00,9.510827823840230621e+01
4.234457151407887032e+00,9.506517245853849829e+01
4.235714039847010781e+00,9.502198735924065431e+01
4.236970928286134530e+00,9.497872279836931853e+01
4.238227816725258279e+00,9.493537863322286796e+01
4.239484705164382028e+00,9.489195472053488345e+01
4.240741593603505777e+00,9.484845091647162008e+01
4.241998482042629526e+00,9.480486707662934975e+01
4.243255370481753275e+00,9.476120305603183169e+01
4.244512258920877024e+00,9.471745870912774024e+01
4.245769147360000773e+00,9.467363388978799321e+01
4.247026035799124521e+00,9.462972845130313715e+01
4.248282924238248270e+00,9.458574224638068983e+01
4.249539812677372019e+00,9.454167512714249710e+01
4.250796701116495768e+00,9.449752694512206119e+01
4.252053589555619517e+00,9.445329755126179805e+01
4.253310477994743266e+00,9.440898679591039411e+01
4.254567366433867015e+00,9.436459452882007781e+01
4.255824254872990764e+00,9.432012059914387692e+01
4.257081143312114513e+00,9.427556485543284737e+01
4.258338031751238262e+00,9.423092714563335903e+01
4.259594920190362011e+00,9.418620731708428195e+01
4.260851808629485760e+00,9.414140521651422944e+01
4.262108697068609509e+00,9.409652069003868746e+01
4.263365585507733257e+00,9.405155358315725778e+01
4.264622473946856118e+00,9.400650374075080151e+01
4.265879362385979867e+00,9.396137100707858281e+01
4.267136250825103616e+00,9.391615522577538400e+01
4.268393139264227365e+00,9.387085623984864924e+01
4.269650027703351114e+00,9.382547389167558549e+01
4.270906916142474863e+00,9.378000802300023508e+01
4.272163804581598612e+00,9.373445847493053407e+01
4.273420693020722361e+00,9.368882508793542740e+01
4.274677581459846110e+00,9.364310770184182786e+01
4.275934469898969859e+00,9.359730615583167435e+01
4.277191358338093607e+00,9.355142028843894764e+01
4.278448246777217356e+00,9.350544993754667189e+01
4.279705135216341105e+00,9.345939494038387352e+01
4.280962023655464854e+00,9.341325513352249743e+01
4.282218912094588603e+00,9.336703035287443697e+01
4.283475800533712352e+00,9.332072043368836489e+01
4.284732688972836101e+00,9.327432521054674908e+01
4.285989577411959850e+00,9.322784451736265510e+01
4.287246465851083599e+00,9.318127818737663404e+01
4.288503354290207348e+00,9.313462605315366716e+01
4.289760242729331097e+00,9.308788794657986898e+01
4.291017131168454846e+00,9.304106369885943195e+01
4.292274019607578595e+00,9.299415314051134374e+01
4.293530908046702343e+00,9.294715610136628925e+01
4.294787796485826092e+00,9.290007241056331111e+01
4.296044684924949841e+00,9.285290189654664061e+01
4.297301573364073590e+00,9.280564438706238661e+01
4.298558461803197339e+00,9.275829970915528122e+01
4.299815350242321088e+00,9.271086768916542553e+01
4.301072238681444837e+00,9.266334815272486480e+01
4.302329127120568586e+00,9.261574092475436260e+01
4.303586015559692335e+00,9.256804582946003279e+01
4.304842903998816084e+00,9.252026269032992900e+01
4.306099792437939833e+00,9.247239133013067658e+01
4.307356680877063582e+00,9.242443157090407624e+01
4.308613569316187331e+00,9.237638323396370765e+01
4.309870457755311079e+00,9.232824613989140516e+01
4.311127346194434828e+00,9.228002010853387560e+01
4.312384234633558577e+00,9.223170495899923083e+01
4.313641123072682326e+00,9.218330050965343503e+01
4.314898011511806075e+00,9.213480657811679464e+01
4.316154899950929824e+00,9.208622298126044825e+01
4.317411788390053573e+00,9.203754953520282811e+01
4.318668676829177322e+00,9.198878605530603636e+01
4.319925565268301071e+00,9.193993235617230653e+01
4.321182453707424820e+00,9.189098825164033713e+01
4.322439342146548569e+00,9.184195355478175316e+01
4.323696230585672318e+00,9.179282807789729759e+01
4.324953119024796067e+00,9.174361163251333551e+01
4.326210007463919816e+00,9.169430402937804558e+01
4.327466895903043564e+00,9.164490507845773948e+01
4.328723784342167313e+00,9.159541458893318122e+01
4.329980672781291062e+00,9.154583236919579292e+01
4.331237561220414811e+00,9.149615822684388888e+01
4.332494449659538560e+00,9.144639196867886710e+01
4.333751338098662309e+00,9.139653340070142917e+01
4.335008226537786058e+00,9.134658232810774336e+01
4.336265114976909807e+00,9.129653855528557926e+01
4.337522003416033556e+00,9.124640188581044242e+01
4.338778891855157305e+00,9.119617212244169480e+01
4.340035780294281054e+00,9.114584906711860413e+01
4.341292668733404803e+00,9.109543252095647858e+01
4.342549557172528552e+00,9.104492228424263089e+01
4.343806445611652300e+00,9.099431815643241350e+01
4.345063334050776049e+00,9.094361993614526796e+01
4.346320222489899798e+00,9.089282742116067482e+01
4.347577110929023547e+00,9.084194040841410356e+01
4.348833999368147296e+00,9.079095869399293406e+01
4.350090887807271045e+00,9.073988207313243493e+01
4.351347776246394794e+00,9.068871034021157129e+01
4.352604664685518543e+00,9.063744328874894052e+01
4.353861553124642292e+00,9.058608071139856577e+01
4.355118441563766041e+00,9.053462239994580329e+01
4.356375330002889790e+00,9.048306814530303654e+01
4.357632218442013539e+00,9.043141773750554080e+01
4.358889106881137288e+00,9.037967096570719150e+01
4.360145995320261036e+00,9.032782761817622941e+01
4.361402883759384785e+00,9.027588748229098314e+01
4.362659772198508534e+00,9.022385034453550645e+01
4.363916660637632283e+00,9.017171599049527231e+01
4.365173549076756032e+00,9.011948420485283862e+01
4.366430437515879781e+00,9.006715477138344284e+01
4.367687325955003530e+00,9.001472747295059662e+01
4.368944214394127279e+00,8.996220209150162361e+01
4.370201102833251028e+00,8.990957840806333934e+01
4.371457991272374777e+00,8.985685620273737584e+01
4.372714879711498526e+00,8.980403525469584736e+01
4.373971768150622275e+00,8.975111534217677445e+01
4.375228656589746024e+00,8.969809624247950808e+01
4.376485545028869772e+00,8.964497773196018215e+01
4.377742433467993521e+00,8.959175958602709500e+01
4.378999321907117270e+00,8.953844157913613344e+01
4.380256210346241019e+00,8.948502348478609747e+01
4.381513098785364768e+00,8.943150507551401063e+01
4.382769987224488517e+00,8.937788612289047308e+01
4.384026875663612266e+00,8.932416639751490095e+01
4.385283764102736015e+00,8.927034566901076573e+01
4.386540652541859764e+00,8.921642370602087624e+01
4.387797540980983513e+00,8.916240027620256114e+01
4.389054429420107262e+00,8.910827514622280887e+01
4.390311317859231011e+00,8.905404808175349274e+01
4.391568206298354760e+00,8.899971884746642559e+01
4.392825094737478508e+00,8.894528720702849967e+01
4.394081983176602257e+00,8.889075292309675547e+01
4.395338871615726006e+00,8.883611575731337950e+01
4.396595760054849755e+00,8.878137547030082999e+01
4.397852648493973504e+00,8.872653182165676355e+01
4.399109536933097253e+00,8.867158456994899041e+01
4.400366425372221002e+00,8.861653347271042946e+01
4.401623313811344751e+00,8.856137828643407772e+01
4.402880202250468500e+00,8.850611876656780908e+01
4.404137090689592249e+00,8.845075466750930104e+01
4.405393979128715998e+00,8.839528574260084781e+01
4.406650867567839747e+00,8.833971174412417326e+01
4.407907756006963496e+00,8.828403242329517298e+01
4.409164644446087244e+00,8.822824753025871303e+01
4.410421532885210993e+00,8.817235681408334358e+01
4.411678421324334742e+00,8.811636002275598401e+01
4.412935309763458491e+00,8.806025690317657961e+01
